AcresBurned,Active,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
37,FALSE,,2018,TRUE,/incidents/2018/6/3/martin-fire/,Siskiyou,,,,2019-01-04T10:17:00Z,,FALSE,TRUE,,,,41.58233,-122.33769,FALSE,Martin Fire,100,,TRUE,2018-06-03T16:14:00Z,Finalized,,,,,a9d772ae-90d9-4f8e-9fe7-342b4266dd52,2019-01-04T10:17:00Z,
36,FALSE,,2018,TRUE,/incidents/2018/9/2/ridge-fire/,Lake,,,,2019-01-04T09:11:00Z,,FALSE,TRUE,,,,38.981389,-122.97222,FALSE,Ridge Fire,100,,TRUE,2018-09-02T14:02:00Z,Finalized,,,,,9b9b6d81-9590-48a0-a750-fc7da05bfecc,2019-01-04T09:11:00Z,
36,FALSE,,2018,TRUE,/incidents/2018/8/27/winchester-fire/,Riverside,,,,2019-01-04T09:13:00Z,,FALSE,TRUE,,,,33.640051,-117.085354,FALSE,Winchester Fire,100,,TRUE,2018-08-27T10:49:00Z,Finalized,,,,,e69be637-e9e9-4964-96ed-4d6a1a1c159d,2019-01-04T09:13:00Z,
35,FALSE,,2018,TRUE,/incidents/2018/11/8/brushy-fire/,Mendocino,,,,2019-01-04T08:49:00Z,,FALSE,TRUE,,,,39.62194,-123.28774,FALSE,Brushy Fire,100,,TRUE,2018-11-08T11:58:00Z,Finalized,,,,,10d67079-faa9-4034-a4d7-8346b450e7de,2019-01-04T08:49:00Z,
35,FALSE,,2018,TRUE,/incidents/2018/8/6/terra-fire/,Riverside,,,,2019-01-04T09:23:00Z,,FALSE,TRUE,,,,33.759722,-117.460278,FALSE,Terra Fire,100,,TRUE,2018-08-06T14:19:00Z,Finalized,,,,,dd114f40-6fcb-487b-931e-7a9107371daa,2019-01-04T09:23:00Z,
35,FALSE,,2018,TRUE,/incidents/2018/7/29/corner-fire/,Shasta,,,,2019-01-04T09:29:00Z,,FALSE,TRUE,,,,40.95673,-121.6002,FALSE,Corner Fire,100,,TRUE,2018-07-29T16:22:00Z,Finalized,,,,,46f35b6b-9c64-41e3-a7e2-f76dc6719145,2019-01-04T09:29:00Z,
35,FALSE,,2018,TRUE,/incidents/2018/6/3/fairview-fire/,San Benito,,,,2019-01-04T10:17:00Z,,FALSE,TRUE,,,,36.83036,-121.36446,FALSE,Fairview Fire,100,,TRUE,2018-06-03T15:09:00Z,Finalized,,,,,39ace715-e375-4083-a05c-7fb7448e17b9,2019-01-04T10:17:00Z,
34,FALSE,,2018,TRUE,/incidents/2018/8/17/marcel-fire/,Kern,,,,2019-01-04T09:16:00Z,,FALSE,TRUE,,,,35.17156,-118.51651,FALSE,Marcel Fire,100,,TRUE,2018-08-17T18:47:00Z,Finalized,,,,,b03ec37e-8596-4e7e-8826-729957a794f8,2019-01-04T09:16:00Z,
34,FALSE,,2018,TRUE,/incidents/2018/7/25/patterson-fire/,Alameda,,,,2019-01-04T09:34:00Z,,FALSE,TRUE,,,,37.71173,-121.55604,FALSE,Patterson Fire,100,,TRUE,2018-07-25T16:05:00Z,Finalized,,,,,f306893c-d6b5-4d68-a2a3-4a306822e041,2019-01-04T09:34:00Z,
34,FALSE,,2018,FALSE,/incidents/2018/7/19/horse-creek-fire/,Tulare,,,,2019-01-04T09:39:00Z,,FALSE,TRUE,,,,36.42638,-118.70443,FALSE,Horse Creek Fire,100,,TRUE,2018-07-19T16:25:00Z,Finalized,,,,,f6693336-817b-4424-8aea-1c966fae5e23,2019-01-04T09:39:00Z,
33,FALSE,,2018,TRUE,/incidents/2018/9/24/nimshew-fire/,Butte,4,2,5,2019-01-04T09:01:00Z,,FALSE,TRUE,,,,39.84151,-121.62168,TRUE,Nimshew Fire,100,83,TRUE,2018-09-24T00:41:00Z,Finalized,,,,,9856efb8-4d41-4276-9d4e-a5b29d912996,2019-01-04T09:01:00Z,4
33,FALSE,,2018,TRUE,/incidents/2018/7/14/lariat-fire/,Tehama,,,,2019-01-04T09:46:00Z,,FALSE,TRUE,,,,40.00293,-122.44008,FALSE,Lariat Fire,100,,TRUE,2018-07-14T20:40:00Z,Finalized,,,,,15d8c9e7-7029-4027-85d8-95f308f83790,2019-01-04T09:46:00Z,
33,FALSE,,2018,FALSE,/incidents/2018/6/30/creek-fire/,San Bernardino,,,,2019-01-04T09:57:00Z,,FALSE,TRUE,,,,34.17711,-117.15381,FALSE,Creek Fire,100,,TRUE,2018-06-30T12:12:00Z,Finalized,,,,,d4618db6-e417-4590-8c1f-9b5ace341bb3,2019-01-04T09:57:00Z,
33,FALSE,,2018,TRUE,/incidents/2018/2/18/wilcox-fire/,Tulare,,,,2019-01-03T09:44:00Z,,FALSE,TRUE,,,,0,0,FALSE,Wilcox Fire,100,,TRUE,2018-02-18T13:45:00Z,Finalized,,,,,485eb9e1-80a1-4b95-a71e-8e43ccb1dd80,2019-01-03T09:44:00Z,
32,FALSE,,2018,FALSE,/incidents/2018/10/2/eagle-fire/,Fresno,,,,2019-01-04T09:47:00Z,,FALSE,TRUE,,,,36.938674,-119.3127769,FALSE,Eagle Fire,100,,TRUE,2018-10-02T15:45:00Z,Finalized,,,,,8c4b830f-be4f-4469-9448-f0e98ea1d189,2019-01-04T09:47:00Z,
32,FALSE,,2018,TRUE,/incidents/2018/8/25/country-fire/,Riverside,,,,2019-01-04T09:15:00Z,,FALSE,TRUE,,,,33.97902,-117.20534,FALSE,Country Fire,100,,TRUE,2018-08-25T11:58:00Z,Finalized,,,,,2bdeaf01-fe98-4f63-b2e8-4857815bc87c,2019-01-04T09:15:00Z,
32,FALSE,,2018,TRUE,/incidents/2018/7/15/3-18-fire/,Lassen,,,,2019-01-04T09:42:00Z,,FALSE,TRUE,,,,41.08583,-121.05722,FALSE,3-18 Fire,100,,TRUE,2018-07-15T16:45:00Z,Finalized,,,,,f141dba0-ae4b-4972-b926-81d1595d0917,2019-01-04T09:42:00Z,
32,FALSE,,2018,TRUE,/incidents/2018/6/16/creek-fire/,Lake,,,,2019-01-04T10:05:00Z,,FALSE,TRUE,,,,38.886518,-122.476381,FALSE,Creek Fire,100,,TRUE,2018-06-16T14:04:00Z,Finalized,,,,,af251be5-4fa6-4ced-954c-a0e0aa34a517,2019-01-04T10:05:00Z,
31,FALSE,,2018,TRUE,/incidents/2018/7/8/vista-fire/,Shasta,,,,2019-01-04T09:53:00Z,,FALSE,TRUE,,,,40.62693,-122.23449,FALSE,Vista Fire,100,,TRUE,2018-07-08T14:41:00Z,Finalized,,,,,9636bdf4-8754-4745-80c8-90a5fcd90ec2,2019-01-04T09:53:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/9/23/quimby-fire/,Santa Clara,,,,2019-01-04T09:02:00Z,,FALSE,TRUE,,,,37.33563,-121.75815,FALSE,Quimby Fire,100,,TRUE,2018-09-23T16:23:00Z,Finalized,,,,,04100255-b014-4a69-92c2-5388c7f9b9d6,2019-01-04T09:02:00Z,
30,FALSE,,2018,FALSE,/incidents/2018/8/17/alhambra-fire/,Contra Costa,,,,2019-01-04T09:17:00Z,,FALSE,TRUE,,,,37.99618,-122.14097,FALSE,Alhambra Fire,100,,TRUE,2018-08-17T19:19:00Z,Finalized,,,,,f012f0ea-4102-47dc-9c6d-609ebac85142,2019-01-04T09:17:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/8/4/creek-fire/,Alameda,,,,2019-01-04T09:25:00Z,,FALSE,TRUE,,,,37.533026,-121.79733,FALSE,Creek Fire,100,,TRUE,2018-08-04T17:32:00Z,Finalized,,,,,6bc7ef6f-2d81-4bdc-ab41-9db6af9d4abb,2019-01-04T09:25:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/7/28/sobrante-fire/,Riverside,,,,2019-01-04T09:30:00Z,,FALSE,TRUE,,,,33.85852,-117.43521,FALSE,Sobrante Fire,100,,TRUE,2018-07-28T15:38:00Z,Finalized,,,,,45845135-0abc-4964-9038-db1e26fa9b22,2019-01-04T09:30:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/7/21/rock-fire/,San Luis Obispo,,,,2019-01-04T09:38:00Z,,FALSE,TRUE,,,,35.68539,-120.95157,FALSE,Rock Fire,100,,TRUE,2018-07-21T15:50:00Z,Finalized,,,,,5b5274df-2cb7-402e-b002-778cce00ac1d,2019-01-04T09:38:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/6/29/grant-fire/,Sacramento,,,,2019-01-04T09:58:00Z,,FALSE,TRUE,,,,38.595865,-121.17693,FALSE,Grant Fire,100,,TRUE,2018-06-29T15:46:00Z,Finalized,,,,,c8060137-4a83-479b-9f36-429a698aac06,2019-01-04T09:58:00Z,
30,FALSE,,2018,TRUE,/incidents/2018/4/12/aqueduct-fire/,Fresno,,,,2019-01-03T09:46:00Z,,FALSE,TRUE,,,,35.92436,-119.94083,FALSE,Aqueduct Fire,100,,TRUE,2018-04-12T14:30:00Z,Finalized,,,,,a97e2077-2013-459a-baa7-276781503e3c,2019-01-03T09:46:00Z,
28,FALSE,,2018,TRUE,/incidents/2018/7/17/border-fire/,San Diego,,,,2019-01-04T09:41:00Z,,FALSE,TRUE,,,,32.557566,-116.8663,FALSE,Border Fire,100,,TRUE,2018-07-17T14:05:00Z,Finalized,,,,,1dad019f-12c1-47a0-a20c-2408d942f1c4,2019-01-04T09:41:00Z,
27,FALSE,,2018,TRUE,/incidents/2018/5/19/ager-fire/,Siskiyou,,,,2019-01-04T10:24:00Z,,FALSE,TRUE,,,,41.791859,-122.513883,FALSE,Ager Fire,100,,TRUE,2018-05-19T13:04:00Z,Finalized,,,,,454ed7a0-3e17-47a6-9ff1-7a629471df5c,2019-01-04T10:24:00Z,
26,FALSE,,2018,TRUE,/incidents/2018/5/18/white-fire/,Tulare,,,,2019-01-04T10:24:00Z,,FALSE,TRUE,,,,35.826333,-118.9821,FALSE,White Fire,100,,TRUE,2018-05-18T11:00:00Z,Finalized,,,,,0d030a31-8531-4172-88f1-08ac34c3d805,2019-01-04T10:24:00Z,
25,FALSE,,2018,FALSE,/incidents/2018/9/14/soboba-fire/,Riverside,,,,2019-01-04T09:04:00Z,,FALSE,TRUE,,,,33.80406,-116.93188,FALSE,Soboba Fire,100,,TRUE,2018-09-14T19:32:00Z,Finalized,,,,,d5885e9d-1310-4f84-a658-d972d17ecad9,2019-01-04T09:04:00Z,
25,FALSE,,2018,TRUE,/incidents/2018/6/16/willow-fire/,Contra Costa,,,,2019-01-04T10:05:00Z,,FALSE,TRUE,,,,38.015323,-121.998967,FALSE,Willow Fire,100,,TRUE,2018-06-16T15:10:00Z,Finalized,,,,,0ffbb118-8070-4220-95a7-cdef27b0a7ae,2019-01-04T10:05:00Z,
25,FALSE,,2018,TRUE,/incidents/2018/5/29/vineyard-fire/,San Luis Obispo,,,,2019-01-04T10:20:00Z,,FALSE,TRUE,,,,35.71859,-120.64028,FALSE,Vineyard Fire,100,,TRUE,2018-05-29T13:11:00Z,Finalized,,,,,4b641aa9-e8b4-492e-a181-f1bad47c4d6d,2019-01-04T10:20:00Z,
24,FALSE,,2018,TRUE,/incidents/2018/9/3/kelsey-fire/,Lake,,,,2019-01-04T09:11:00Z,,FALSE,TRUE,,,,38.91842,-122.85276,TRUE,Kelsey Fire,100,,TRUE,2018-09-03T13:58:00Z,Finalized,,,,,1a3ccacd-e743-4a0b-97ab-4d99a133654e,2019-01-04T09:11:00Z,
23,FALSE,,2018,TRUE,/incidents/2018/8/22/land-fire/,Riverside,,,,2019-01-04T09:15:00Z,,FALSE,TRUE,,,,33.946896,-117.066643,FALSE,Land Fire,100,,TRUE,2018-08-22T13:45:00Z,Finalized,,,,,f81830b2-ece2-4f59-87c7-fd43193bd996,2019-01-04T09:15:00Z,
23,FALSE,,2018,TRUE,/incidents/2018/6/2/glen-fire/,Contra Costa,,,,2019-01-04T10:19:00Z,,FALSE,TRUE,,,,37.99113,-121.86473,FALSE,Glen Fire,100,,TRUE,2018-06-02T12:42:00Z,Finalized,,,,,abe0e447-8977-406f-9e13-5514f4e954bc,2019-01-04T10:19:00Z,
23,FALSE,,2018,TRUE,/incidents/2018/6/1/plymire-fire/,Tehama,,,,2019-01-04T10:19:00Z,,FALSE,TRUE,,,,40.201826,-122.29388,FALSE,Plymire Fire,100,,TRUE,2018-06-01T16:07:00Z,Finalized,,,,,b48e83d3-eb05-47df-a198-185912d8190e,2019-01-04T10:19:00Z,
22,FALSE,,2018,TRUE,/incidents/2018/8/4/wagner-fire/,Mariposa,,,,2019-01-04T09:24:00Z,,FALSE,TRUE,,,,37.69965,-120.0545,FALSE,Wagner Fire,100,,TRUE,2018-08-04T13:57:00Z,Finalized,,7,,,deb9364c-ab73-4661-b287-2ffc1797296e,2019-10-25T10:10:14.33Z,
21,FALSE,,2018,TRUE,/incidents/2018/4/9/meadow-fire/,Riverside,,,,2019-01-03T09:46:00Z,,FALSE,TRUE,,,,33.86439,-117.48144,FALSE,Meadow Fire,100,,TRUE,2018-04-09T18:18:00Z,Finalized,,,,,9a49cf24-0e41-4817-b0d0-966e7b5c7e77,2019-01-03T09:46:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/11/15/morgan-fire/,Contra Costa,,,,2019-01-04T08:44:00Z,,FALSE,TRUE,,,,37.81111,-121.7944,FALSE,Morgan Fire,100,,TRUE,2018-11-15T13:31:00Z,Finalized,,,,,e83e7346-5b83-4e3a-845c-867fd84d17f0,2019-01-04T08:44:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/11/14/niles-fire/,Alameda,,,,2019-01-04T08:45:00Z,,FALSE,TRUE,,,,37.61158,-121.94182,FALSE,Niles Fire,100,,TRUE,2018-11-14T14:56:00Z,Finalized,,,,,03f49769-b928-44a5-be82-236d3d341eba,2019-01-04T08:45:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/7/25/church-fire/,Santa Clara,,,,2019-01-04T09:33:00Z,,FALSE,TRUE,,,,37.07793,-121.600023,FALSE,Church Fire,100,,TRUE,2018-07-25T16:14:00Z,Finalized,,,,,655b2bde-09c6-43b8-9cdb-43096bcf1155,2019-01-04T09:33:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/6/17/vallecitos-fire/,Alameda,,,,2019-01-04T10:04:00Z,,FALSE,TRUE,,,,37.627119,-121.806775,FALSE,Vallecitos Fire,100,,TRUE,2018-06-17T15:56:00Z,Finalized,,,,,1f49d4b1-f08f-4fce-8b55-48ff0e521a2f,2019-01-04T10:04:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/6/14/bridle-fire/,Riverside,,,,2019-01-04T10:06:00Z,,FALSE,TRUE,,,,33.524412,-116.821724,FALSE,Bridle Fire,100,,TRUE,2018-06-14T17:02:00Z,Finalized,,,,,764b9aac-411e-442d-a045-1bd02ec773c2,2019-01-04T10:06:00Z,
20,FALSE,,2018,TRUE,/incidents/2018/6/14/70-fire/,Butte,,,,2019-01-04T10:07:00Z,,FALSE,TRUE,,,,39.602703,-121.617698,FALSE,70 Fire,100,,TRUE,2018-06-14T15:18:00Z,Finalized,,,,,59b452f4-04fe-4251-8cf9-70dfc53ada0c,2019-01-04T10:07:00Z,
20,FALSE,,2018,FALSE,/incidents/2018/6/12/portola-fire/,Los Angeles,,,,2019-01-04T10:07:00Z,,FALSE,TRUE,,,,34.110516,-118.427886,FALSE,Portola Fire ,100,,TRUE,2018-06-12T14:56:00Z,Finalized,,,,,7307857b-b127-4b3a-bf11-ee19d07e0736,2019-01-04T10:07:00Z,
20,FALSE,,2018,FALSE,/incidents/2018/4/26/french-fire/,Plumas,,,,2019-01-04T10:27:00Z,,FALSE,TRUE,,,,39.89075,-120.18499,FALSE,French Fire,100,,TRUE,2018-04-26T15:00:00Z,Finalized,,,,,508b3f52-3a8e-4572-99a9-73c28bbdfbef,2019-01-04T10:27:00Z,
18,FALSE,,2018,FALSE,/incidents/2018/5/9/jacques-fire/,San Diego,,,,2019-01-04T10:26:00Z,,FALSE,TRUE,,,,33.40178,-117.27467,FALSE,Jacques Fire,100,,TRUE,2018-05-09T22:00:00Z,Finalized,,,,,f96cf1fb-78d6-4763-a754-23aac25a3b96,2019-01-04T10:26:00Z,
18,FALSE,,2018,TRUE,/incidents/2018/4/22/lago-fire/,Riverside,,,,2019-01-03T13:10:00Z,,FALSE,TRUE,,,,33.88744,-117.16232,FALSE,Lago Fire,100,,TRUE,2018-04-22T13:35:00Z,Finalized,,,,,fb8c9354-384c-45ab-b209-4a0f6d234516,2019-01-03T13:10:00Z,
17,FALSE,,2018,TRUE,/incidents/2018/11/3/rincon-fire/,Santa Cruz,,,,2019-01-04T08:50:00Z,,FALSE,TRUE,,,,37.0125,-122.046,TRUE,Rincon Fire,100,,TRUE,2018-11-03T21:28:00Z,Finalized,,,,,7d1f523d-6940-4b64-bc5a-7ecb5a63538a,2019-01-04T08:50:00Z,
17,FALSE,,2018,TRUE,/incidents/2018/6/17/china-fire/,Amador,,,,2019-01-04T10:05:00Z,,FALSE,TRUE,,,,38.265645,-120.892404,FALSE,China Fire,100,,TRUE,2018-06-17T13:58:00Z,Finalized,,,,,43d24c96-7841-423f-9e14-bc9a7ff49416,2019-01-04T10:05:00Z,
17,FALSE,,2018,TRUE,/incidents/2018/6/3/ethanac-fire/,Riverside,,,,2019-01-04T10:17:00Z,,FALSE,TRUE,,,,33.742,-117.28189,FALSE,Ethanac Fire,100,,TRUE,2018-06-03T14:17:00Z,Finalized,,,,,368fb83d-2660-4d9f-b6ad-0a2ef5de1e52,2019-01-04T10:17:00Z,
16,FALSE,,2018,TRUE,/incidents/2018/8/12/oak-fire/,Nevada,,,,2019-01-04T09:19:00Z,,FALSE,TRUE,,,,39.10494,-121.07039,FALSE,Oak Fire,100,,TRUE,2018-08-12T14:20:00Z,Finalized,,,,,b2695350-87ea-49f4-a579-ce0c4cf7f926,2019-01-04T09:19:00Z,
16,FALSE,,2018,TRUE,/incidents/2018/7/15/johnson-fire/,Humboldt,,,,2019-01-04T09:43:00Z,,FALSE,TRUE,,,,41.34453,-123.85404,FALSE,Johnson Fire,100,,TRUE,2018-07-15T16:14:00Z,Finalized,,,,,8c94a8f0-1d63-4ea7-88af-52fee196a9a6,2019-01-04T09:43:00Z,
16,FALSE,,2018,TRUE,/incidents/2018/5/27/keeler-fire/,Santa Clara,,,,2019-01-04T10:22:00Z,,FALSE,TRUE,,,,37.21803,-121.76828,FALSE,Keeler Fire,100,,TRUE,2018-05-27T17:05:00Z,Finalized,,,,,7f775329-242f-4211-b564-92f90062c227,2019-01-04T10:22:00Z,
15,FALSE,,2018,TRUE,/incidents/2018/10/10/iron-gate-fire/,Siskiyou,,,,2019-01-04T08:55:00Z,,FALSE,TRUE,,,,41.94046,-122.43933,FALSE,Iron Gate Fire,100,,TRUE,2018-10-10T21:50:00Z,Finalized,,,,,28725d54-51bc-41f9-99ed-aca0396be12a,2019-01-04T08:55:00Z,
15,FALSE,,2018,FALSE,/incidents/2018/9/2/essex-fire/,Modoc,,,,2019-01-04T09:11:00Z,,FALSE,TRUE,,,,41.52123,-120.72362,FALSE,Essex Fire,100,,TRUE,2018-09-02T14:53:00Z,Finalized,,,,,e9d48e43-940e-4151-9ffb-20881d03c151,2019-01-04T09:11:00Z,
15,FALSE,,2018,TRUE,/incidents/2018/5/4/woodchuck-fire/,Riverside,,,,2019-01-04T10:26:00Z,,FALSE,TRUE,,,,33.467999,-117.003829,FALSE,Woodchuck Fire,100,,TRUE,2018-05-04T18:53:00Z,Finalized,,,,,08a9481d-8742-4256-a419-2a59196e0a8d,2019-01-04T10:26:00Z,
15,FALSE,,2018,TRUE,/incidents/2018/4/15/tyler-fire/,Riverside,2,1,18,2019-01-03T09:46:00Z,,FALSE,TRUE,,1,,33.711263,-116.164058,TRUE,Tyler Fire,100,105,TRUE,2018-04-15T04:38:00Z,Finalized,,,,,8b34406c-93b7-4a40-a832-2fc525876e59,2019-01-03T09:46:00Z,2
14,FALSE,,2018,TRUE,/incidents/2018/8/6/casner-fire/,San Diego,,,,2019-01-04T09:24:00Z,,FALSE,TRUE,,,,33.05737,-116.77154,FALSE,Casner Fire,100,,TRUE,2018-08-06T10:31:00Z,Finalized,,,,,775494c3-ae61-40aa-82b0-667a3ddcbdcc,2019-01-04T09:24:00Z,
14,FALSE,,2018,TRUE,/incidents/2018/7/17/camp-fire/,San Luis Obispo,,,,2019-01-04T09:41:00Z,,FALSE,TRUE,,,,35.70086,-120.97339,FALSE,Camp Fire,100,,TRUE,2018-07-17T11:13:00Z,Finalized,,,,,0194a44a-0c12-4e47-a053-f3b9b2382858,2019-01-04T09:41:00Z,
14,FALSE,,2018,TRUE,/incidents/2018/7/14/3-2-fire/,Lassen,,,,2019-01-04T09:45:00Z,,FALSE,TRUE,,,,39.99309,-120.02137,FALSE,3-2 Fire,100,,TRUE,2018-07-14T15:00:00Z,Finalized,,,,,b89ae0bb-4b8b-47f6-b7c6-5e689a265288,2019-01-04T09:45:00Z,
14,FALSE,,2018,TRUE,/incidents/2018/6/1/madison-fire/,Yolo,,,,2019-01-04T10:20:00Z,,FALSE,TRUE,,,,38.64953,-122.01762,FALSE,Madison FIre,100,,TRUE,2018-06-01T13:31:00Z,Finalized,,,,,4235f934-ed24-425d-821c-46363dcb16e8,2019-01-04T10:20:00Z,
13,FALSE,,2018,FALSE,/incidents/2018/9/4/ranchera-fire/,Shasta,,,,2019-01-04T09:08:00Z,,FALSE,TRUE,,,,40.678889,-122.400556,FALSE,Ranchera Fire,100,,TRUE,2018-09-04T14:43:00Z,Finalized,,,,,20b57ee7-b0b7-47db-8a12-e5fcdb114459,2019-01-04T09:08:00Z,
13,FALSE,,2018,TRUE,/incidents/2018/7/20/cinnamon-fire/,San Diego,3,,10,2019-01-04T09:39:00Z,,FALSE,TRUE,,4,,33.04898,-116.78928,TRUE,Cinnamon Fire,100,80,TRUE,2018-07-20T13:07:00Z,Finalized,1,0,,,05fb81ea-7e85-4d0d-9587-64c907a45561,2019-01-04T09:39:00Z,4
13,FALSE,,2018,TRUE,/incidents/2018/6/2/coldwell-fire/,Fresno,,,,2019-01-04T10:18:00Z,,FALSE,TRUE,,,,36.10499,-120.55324,FALSE,Coldwell Fire,100,,TRUE,2018-06-02T09:55:00Z,Finalized,,,,,af8fe898-e4a6-4b9f-86a5-e6fc3226832b,2019-01-04T10:18:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/10/14/tower-fire/,Shasta,,,,2019-01-04T08:54:00Z,,FALSE,TRUE,,,,40.49618,-122.51597,FALSE,Tower Fire,100,,TRUE,2018-10-14T06:45:00Z,Finalized,,,,,a8f54d41-fc8c-476c-9122-f1357aa166a0,2019-01-04T08:54:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/9/20/meyers-fire/,El Dorado,,,,2019-01-04T09:03:00Z,,FALSE,TRUE,,,,38.7448,-120.65672,TRUE,Meyers Fire,100,,TRUE,2018-09-20T12:39:00Z,Finalized,,4,,,9ea41d38-ee7c-4394-9ea8-cbf33e788f13,2019-10-25T10:18:56.333Z,
12,FALSE,,2018,TRUE,/incidents/2018/7/13/gray-fire/,San Bernardino,,,,2019-01-04T09:47:00Z,,FALSE,TRUE,,,,34.171786,-117.35606,FALSE,Gray Fire,100,,TRUE,2018-07-13T14:32:00Z,Finalized,,,,,8ff78ab4-378d-4e1b-9ba0-b90d8be07a06,2019-01-04T09:47:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/7/10/school-fire/,Madera,,,,2019-01-04T09:50:00Z,,FALSE,TRUE,,,,37.22791,-119.50461,FALSE,School Fire,100,,TRUE,2018-07-10T17:31:00Z,Finalized,,,,,f5d14543-5d98-41ca-99f5-09c1197161b2,2019-01-04T09:50:00Z,
12,FALSE,,2018,FALSE,/incidents/2018/6/9/mission-fire/,Marin,,,,2019-01-04T10:09:00Z,,FALSE,TRUE,,,,37.97638,-122.5275,FALSE,Mission Fire,100,,TRUE,2018-06-09T15:30:00Z,Finalized,,,,,5adaf6fa-0c4a-43e4-bd32-baa089a7f0b2,2019-01-04T10:09:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/6/5/vista-fire/,San Diego,,,,2019-01-04T10:11:00Z,,FALSE,TRUE,,,,33.40769,-117.22974,FALSE,Vista Fire,100,,TRUE,2018-06-05T13:45:00Z,Finalized,,,,,a43a2839-d85f-4152-ac07-4a29c31723cf,2019-01-04T10:11:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/6/4/meamber-fire/,Siskiyou,,,,2019-01-04T10:13:00Z,,FALSE,TRUE,,,,41.64805,-122.98442,FALSE,Meamber Fire,100,,TRUE,2018-06-04T15:08:00Z,Finalized,,,,,c48eaae5-afb4-472c-be65-7dfbb3c82f4d,2019-01-04T10:13:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/6/3/resort-fire/,San Luis Obispo,,,,2019-01-04T10:17:00Z,,FALSE,TRUE,,,,35.75737,-120.91793,FALSE,Resort Fire,100,,TRUE,2018-06-03T16:11:00Z,Finalized,,,,,0fd4a4af-b243-4e88-b983-648d0c127f47,2019-01-04T10:17:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/5/21/bellagio-fire/,Napa,,,,2019-01-04T10:23:00Z,,FALSE,TRUE,,,,38.16303,-122.23059,FALSE,Bellagio Fire,100,,TRUE,2018-05-21T11:56:00Z,Finalized,,,,,03b0e3c2-7b65-4a7b-b061-d297ebd267f4,2019-01-04T10:23:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/5/14/grant-fire/,Alameda,,,,2019-01-04T10:25:00Z,,FALSE,TRUE,,,,37.73835,-121.6039,FALSE,Grant Fire,100,,TRUE,2018-05-14T13:06:00Z,Finalized,,,,,f78b2acd-fff2-413a-93d6-8479e138120b,2019-01-04T10:25:00Z,
12,FALSE,,2018,TRUE,/incidents/2018/5/10/volcan-fire/,San Diego,,,,2019-01-04T10:25:00Z,,FALSE,TRUE,,,,33.12213,-116.58759,FALSE,Volcan Fire,100,,TRUE,2018-05-10T20:41:00Z,Finalized,,,,,81cf4d22-336d-4035-b2c3-5b5a8cf2fcc2,2019-01-04T10:25:00Z,
11,FALSE,,2018,TRUE,/incidents/2018/7/10/dark-fire/,Butte,,,,2019-01-04T09:51:00Z,,FALSE,TRUE,,,,39.66492,-121.51772,FALSE,Dark Fire,100,,TRUE,2018-07-10T12:42:00Z,Finalized,,,,,c2dc8734-e165-4fa1-9a1a-f393516bd5a5,2019-01-04T09:51:00Z,
11,FALSE,,2018,TRUE,/incidents/2018/7/9/cornerstone-fire/,Madera,,,,2019-01-04T09:52:00Z,,FALSE,TRUE,,,,37.19817,-119.80414,FALSE,Cornerstone Fire,100,,TRUE,2018-07-09T17:54:00Z,Finalized,,,,,dc55524d-c29f-4990-8f73-2974348c7fc7,2019-01-04T09:52:00Z,
11,FALSE,,2018,TRUE,/incidents/2018/6/3/grande-fire/,Riverside,,,,2019-01-04T10:18:00Z,,FALSE,TRUE,,,,33.47413,-117.31468,FALSE,Grande Fire,100,,TRUE,2018-06-03T13:38:00Z,Finalized,,,,,a0b7fa30-74d0-419f-927b-de29b0d00018,2019-01-04T10:18:00Z,
11,FALSE,,2018,TRUE,/incidents/2018/3/27/rock-fire/,Shasta,,,,2019-01-03T09:45:00Z,,FALSE,TRUE,,,,40.4635,-121.77419,FALSE,Rock Fire,100,,TRUE,2018-03-27T16:20:00Z,Finalized,,,,,958c8ac0-6111-4d29-b5ac-8ca0e7a2f484,2019-01-03T09:45:00Z,
